sampleType,timestamp,distance,power,accelX,accelY,accelZ,boatAccelX,boatAccelY,boatAccelZ,gyroX,gyroY,gyroZ,latitude,longitude,speed,gpsHeading,gpsAltitude,gpsAccuracy,spm,strokeCount,driveTime,recoveryTime,driveRatio,catchDuration,gravityX,gravityY,gravityZ,detectorMode,detectorAboveThreshold,detectorForcedStroke,detectorResumingFromGap,detectorRejectionReason,detectorPeakProminence,detectorTimeAboveThresholdMs,detectorTimeSinceLastStrokeMs,detectorSmoothedMagnitude,detectorGravityAlpha,detectorGravityShiftG,detectorConfidence
sensor,1768475658768,2315.6160330659213,0,-0.24125976860523224,0.8170986175537109,0.5528952479362488,-0.24125976860523224,0.8170986175537109,0.5528952479362488,0,0,0,10.0152684,9.9904200,2.5883350456178964,298,988.1,1.649999976158142,,0,0.584,0,1,0.461,-0.07582748628602752,0.9629921861875225,0.5620687593604647,classic,0,0,0,none,0,0,0,2.107884411258593,-0.07582748628602752,0.22187378342703748,0
sensor,1768475660750,2320.873714149332,0,0.18691398203372955,1.1267915964126587,0.013261409476399422,0.18691398203372955,1.1267915964126587,0.013261409476399422,0,0,0,10.0152934,9.9903792,2.5810143337835445,302,987.7,1.6660000085830688,,0,0,1.167,0,0,-0.0034055748869395927,1.0010563572079012,0.3934270015104873,classic,0,0,0,none,0,0,0,1.7951459027805279,-0.0034055748869395927,0.6333531778879677,0
sensor,1768475662736,2325.977880507646,0,-0.147756889462471,0.860645592212677,0.49547502398490906,-0.147756889462471,0.860645592212677,0.49547502398490906,0,0,0,10.0153184,9.9903401,2.573537255288267,299,987.4,1.7000000476837158,,0,1.165,0,1,0,-0.027315934794454152,0.9778773565065586,0.40981533356349004,classic,0,0,0,none,0,0,0,1.9628310920820302,-0.027315934794454152,0.18959284937204146,0
sensor,1768475664751,2330.8018386237854,0,-0.2496265470981598,0.8054738640785217,0.5342344641685486,-0.2496265470981598,0.8054738640785217,0.5342344641685486,0,0,0,10.0153384,9.9903010,2.561422741688594,299,987.7,1.7000000476837158,,0,0.081,0.9339999999999999,0.07980295566502464,0.131,-0.05048621097141359,0.9624803552850676,0.422177408932517,classic,0,0,0,none,0,0,0,2.759141445403613,-0.05048621097141359,0.2786380194119374,0
sensor,1768475666765,2336.362413755703,0,-0.11705832928419113,0.8943880200386047,0.38341841101646423,-0.11705832928419113,0.8943880200386047,0.38341841101646423,0,0,0,10.0153634,9.9902571,2.554862151657541,303,988.1,1.7000000476837158,,0,0.7,0.44799999999999995,0.6097560975609756,0,-0.05941843235273046,0.9484644029067991,0.43427026140135405,classic,0,0,0,none,0,0,0,1.5517268671708582,-0.05941843235273046,0.09445377551555505,0
sensor,1768475668755,2341.0647829355635,0,-0.10818679630756378,0.8370901346206665,0.5289267897605896,-0.10818679630756378,0.8370901346206665,0.5289267897605896,0,0,0,10.0153868,9.9902213,2.5517141017748006,300,988.3000000000001,1.7000000476837158,,0,0.177,0.97,0.15431560592850915,0,-0.07722177992208829,0.9314470611294017,0.4480909048436882,classic,0,0,0,none,0,0,0,1.3709164354095749,-0.07722177992208829,0.12869228849774186,0
sensor,1768475670772,2346.24074544146,0,-0.23963843286037445,0.8499386310577393,0.4451061487197876,-0.23963843286037445,0.8499386310577393,0.4451061487197876,0,0,0,10.0154151,9.9901838,2.54959736945282,302,988.7,1.7000000476837158,,0,1.065,6.938893903907228e-17,1,0.072,-0.089083666740721,0.9189315051865471,0.45501092103212226,classic,0,0,0,none,0,0,0,2.35550677702233,-0.089083666740721,0.16673987404875373,0
sensor,1768475672737,2351.7441565140143,0,-0.2434011548757553,0.777834415435791,0.4793685972690582,-0.2434011548757553,0.777834415435791,0.4793685972690582,0,0,0,10.0154418,9.9901415,2.5499659966324626,296,988.5,1.7000000476837158,,0,0.62,0.468,0.5698529411764706,0.059,0.017722459380027786,1.0071327664469174,0.4636179033972156,classic,0,0,0,none,0,0,0,2.6169226639927325,0.017722459380027786,0.34961494589698955,0
sensor,1768475674735,2357.3957818061244,0,-0.2190350443124771,0.8718573451042175,0.467132031917572,-0.2190350443124771,0.8718573451042175,0.467132031917572,0,0,0,10.0154684,9.9900975,2.555508110765318,300,987.8000000000001,1.7000000476837158,,0,0.235,0.8739999999999999,0.21190261496844004,0.057,-0.013561107672078866,0.9845249474590505,0.4711122741883544,classic,0,0,0,none,0,0,0,2.222394236350816,-0.013561107672078866,0.2355478945424722,0
sensor,1768475676754,2362.3097559837256,0,-0.12837718427181244,0.8308648467063904,0.5271983742713928,-0.12837718427181244,0.8308648467063904,0.5271983742713928,0,0,0,10.0154901,9.9900584,2.5627362783959455,303,987,1.7000000476837158,,0,0.234,0.915,0.20365535248041777,0,-0.06859127468058747,0.9205230556690132,0.4357150677173976,classic,0,0,0,none,0,0,0,1.8524760749319937,-0.06859127468058747,0.14206855725607243,0
sensor,1768475678751,2367.1587570211955,0,-0.1607123762369156,0.8102614283561707,0.5680838823318481,-0.1607123762369156,0.8102614283561707,0.5680838823318481,0,0,0,10.0155134,9.9900210,2.5659612000873135,302,986.8000000000001,1.7000000476837158,,0,0,1.144,0,0,-0.07489843174542597,0.912133180513342,0.4452698534759991,classic,0,0,0,none,0,0,0,1.5557299451529294,-0.07489843174542597,0.18208762388120642,0
sensor,1768475680726,2372.2320001608855,0,-0.19364410638809204,0.8250524401664734,0.4921099543571472,-0.19364410638809204,0.8250524401664734,0.4921099543571472,0,0,0,10.0155351,9.9899802,2.5685825811920227,299,987.2,1.6829999685287476,,0,0.921,0.24299999999999988,0.7912371134020619,0,-0.09277318464101583,0.9022537678730213,0.457109834107439,classic,0,0,0,none,0,0,0,1.2674306088655198,-0.09277318464101583,0.13241943576477358,0
sensor,1768475682754,2376.9371548836007,0,-0.16305263340473175,0.8000744581222534,0.530563473701477,-0.16305263340473175,0.8000744581222534,0.530563473701477,0,0,0,10.0155584,9.9899443,2.5688694226681985,302,987.4,1.6660000085830688,,0,0.139,1.001,0.12192982456140353,0,-0.10106837916482182,0.8950920831229152,0.4627615036389735,classic,0,0,0,none,0,0,0,1.164077241299588,-0.10106837916482182,0.13282882921284303,0
sensor,1768475684751,2382.146687147329,0,-0.2492135614156723,0.8148501515388489,0.585934042930603,-0.2492135614156723,0.8148501515388489,0.585934042930603,0,0,0,10.0155851,9.9899053,2.5651171658086924,301,988.3000000000001,1.6660000085830688,,0,0.118,1.048,0.10120068610634649,0,-0.10807725511619375,0.8920969752154908,0.46607537007708677,classic,0,0,0,none,0,0,0,1.431437530017108,-0.10807725511619375,0.20163877524956858,0
sensor,1768475686718,2387.297671760788,0,0.05832266807556152,1.050312876701355,0.3259064257144928,0.05832266807556152,1.050312876701355,0.3259064257144928,0,0,0,10.0156084,9.9898646,2.5604495009018837,303,988.1,1.6829999685287476,,0,0.292,0.581,0.3344788087056128,0.291,-0.11486145359157791,0.8871062581021664,0.467498750248631,classic,0,0,0,none,0,0,0,1.0343445330872714,-0.11486145359157791,0.27829856517902285,0
sensor,1768475688755,2392.5316685484586,0,-0.20454999804496765,0.8748095035552979,0.5067021250724792,-0.20454999804496765,0.8748095035552979,0.5067021250724792,0,0,0,10.0156301,9.9898222,2.552528523821468,299,988,1.7000000476837158,,0,0.801,0.03500000000000003,0.958133971291866,0.351,-0.06449556092206861,0.9797161014516288,0.36471882828595226,classic,0,0,0,none,0,0,0,2.0467517462850573,-0.06449556092206861,0.22647633256090505,0
sensor,1768475690722,2397.840686240697,0,-0.2440129965543747,0.8104755878448486,0.6510939002037048,-0.2440129965543747,0.8104755878448486,0.6510939002037048,0,0,0,10.0156534,9.9897799,2.5398740252460237,297,988.2,1.7000000476837158,,0,0.175,0.9299999999999999,0.1583710407239819,0.04,-0.0705284781418483,0.9629749281155062,0.3830793291799654,classic,0,0,0,none,0,0,0,2.7717821265693865,-0.0705284781418483,0.3555925145528248,0
sensor,1768475692767,2403.709788554266,0,-0.025589779019355774,0.8527835607528687,0.3449648916721344,-0.025589779019355774,0.8527835607528687,0.3449648916721344,0,0,0,10.0156784,9.9897327,2.529079129621077,302,988.1,1.7000000476837158,,0,1.132,0.06000000000000005,0.9496644295302012,0,-0.081591959774254,0.9485887992995891,0.4006747876831526,classic,0,0,0,none,0,0,0,1.4424903381803842,-0.081591959774254,0.12479514992405072,0
sensor,1768475694754,2407.810041991236,0,-0.07903310656547546,0.9077564477920532,0.48334550857543945,-0.07903310656547546,0.9077564477920532,0.48334550857543945,0,0,0,10.0156934,9.9896985,2.5202293614823175,301,987.6,1.7000000476837158,,0,0.127,1.006,0.11209179170344219,0.056,-0.09316762420971635,0.9347346680113615,0.41628624843934525,classic,0,0,0,none,0,0,0,1.3453845807263698,-0.09316762420971635,0.07402167540200416,0
sensor,1768475696754,2412.57558605254,0,-0.1246144250035286,0.8370901346206665,0.5667532086372375,-0.1246144250035286,0.8370901346206665,0.5667532086372375,0,0,0,10.0157151,9.9896610,2.5135549873501355,295,987.6,1.6829999685287476,,0,0.407,0.738,0.35545851528384276,0,-0.10337685774027974,0.9227677717114245,0.42950240639958076,classic,0,0,0,none,0,0,0,2.1572870743932038,-0.10337685774027974,0.16400542621936398,0
sensor,1768475698730,2417.6394204494973,0,0.001942559378221631,0.9180505275726318,0.31284385919570923,0.001942559378221631,0.9180505275726318,0.31284385919570923,0,0,0,10.0157368,9.9896203,2.512230541909684,300,987.9,1.6829999685287476,,0,0.174,0.848,0.17025440313111545,0.116,-0.10760583619835831,0.9152300165201815,0.43458487454874084,classic,0,0,0,none,0,0,0,1.94879193536038,-0.10760583619835831,0.16462078729980828,0
sensor,1768475700755,2422.743595434041,0,-0.17314781248569489,0.8628787994384766,0.4750858247280121,-0.17314781248569489,0.8628787994384766,0.4750858247280121,0,0,0,10.0157618,9.9895812,2.515984311205525,298,988,1.6660000085830688,,0,1.132,0,1,0,-0.11952215324668465,0.9057884323527096,0.44386031026072603,classic,0,0,0,none,0,0,0,1.1197306318814289,-0.11952215324668465,0.07582433810215188,0
sensor,1768475702734,2427.6483188492352,0,-0.11002228409051895,0.829534113407135,0.6244792938232422,-0.11002228409051895,0.829534113407135,0.6244792938232422,0,0,0,10.0157801,9.9895405,2.520601396330315,300,988.2,1.6829999685287476,,0,0.583,0.524,0.5266485998193315,0.058,-0.009324270000255309,0.977832581818331,0.41712541209311,classic,0,0,0,none,0,0,0,3.2646368745284824,-0.009324270000255309,0.2754725250110101,0
sensor,1768475704756,2432.8157956647437,0,-0.09004604071378708,0.9830116033554077,0.3334472179412842,-0.09004604071378708,0.9830116033554077,0.3334472179412842,0,0,0,10.0158084,9.9895030,2.5329513171686577,304,988,1.6829999685287476,,0,0,1.187,0,0,-0.02978165288937042,0.9634114449466019,0.42559477270803964,classic,0,0,0,none,0,0,0,1.4227668018520538,-0.02978165288937042,0.11239728720907578,0
sensor,1768475706738,2437.627629307195,0,-0.15203969180583954,0.7813065648078918,0.48253485560417175,-0.15203969180583954,0.7813065648078918,0.48253485560417175,0,0,0,10.0158334,9.9894672,2.543763926477468,301,988.1,1.7000000476837158,,0,1.163,0,1,0,-0.054093884033202394,0.9422984907910511,0.43937318329340597,classic,0,0,0,none,0,0,0,2.1148934018238608,-0.054093884033202394,0.19429688744641596,0
sensor,1768475708753,2442.793460433233,0,-0.13766169548034668,0.8117910027503967,0.5214778184890747,-0.13766169548034668,0.8117910027503967,0.5214778184890747,0,0,0,10.0158568,9.9894264,2.5499870783171725,301,988.1,1.7000000476837158,,0,0.699,0.4080000000000001,0.6314363143631436,0.058,-0.07025780714184811,0.930510035616907,0.44474155474841853,classic,0,0,0,none,0,0,0,2.3351382709234048,-0.07025780714184811,0.15739459443673398,0
sensor,1768475710737,2448.2908894604507,0,0.04385289549827576,0.9219204187393188,0.494052529335022,0.04385289549827576,0.9219204187393188,0.494052529335022,0,0,0,10.0158834,9.9893841,2.5539993866807986,302,988.1,1.7000000476837158,,0,0.177,0.9869999999999999,0.1520618556701031,0,-0.0795082170246421,0.9243028232222943,0.44215813573833546,classic,0,0,0,none,0,0,0,1.9217126326675884,-0.0795082170246421,0.1345257873634315,0
sensor,1768475712739,2453.0354699339628,0,-0.23963843286037445,0.8701289892196655,0.47722721099853516,-0.23963843286037445,0.8701289892196655,0.47722721099853516,0,0,0,10.0159018,9.9893450,2.557255435361043,300,987.9,1.7000000476837158,,0,0,1.135,0,0,-0.0980693352301295,0.911584585276931,0.4531220906561973,classic,0,0,0,none,0,0,0,1.1424848317253269,-0.0980693352301295,0.15022161578873763,0
sensor,1768475714763,2458.254849752328,0,-0.1772317886352539,0.7726339101791382,0.5648258924484253,-0.1772317886352539,0.7726339101791382,0.5648258924484253,0,0,0,10.0159234,9.9893027,2.557337091148997,303,987.6,1.7000000476837158,,0,0.818,0.348,0.7015437392795884,0,-0.10317085304726023,0.9036717020728634,0.4613305388878064,classic,0,0,0,none,0,0,0,1.922300475062794,-0.10317085304726023,0.1835848707155006,0
sensor,1768475716734,2463.1783097424805,0,0.08086860179901123,0.9489479660987854,0.36383986473083496,0.08086860179901123,0.9489479660987854,0.36383986473083496,0,0,0,10.0159501,9.9892668,2.55651235132706,304,987.1,1.7000000476837158,,0,0.175,1.013,0.1473063973063973,0,-0.08034469016189118,0.9445300574154158,0.6002496913330542,classic,0,0,0,none,0,0,0,2.623776370770888,-0.08034469016189118,0.2876178395928816,0
sensor,1768475718752,2467.754457050592,0,-0.24248343706130981,0.8635977506637573,0.5049583911895752,-0.24248343706130981,0.8635977506637573,0.5049583911895752,0,0,0,10.0159684,9.9892294,2.556362569114528,302,987.1,1.7000000476837158,,0,0.174,0.14400000000000013,0.5471698113207545,0.8,-0.07770816459973584,0.9500965314372017,0.43400166600721773,classic,0,0,0,none,0,0,0,1.6441882188598147,-0.07770816459973584,0.20016857706605276,0
sensor,1768475720735,2473.114493526521,0,-0.15061718225479126,0.8514681458473206,0.5001708269119263,-0.15061718225479126,0.8514681458473206,0.5001708269119263,0,0,0,10.0159951,9.9891887,2.5546280834283266,305,986.9,1.7000000476837158,,0,0.186,0.98,0.1595197255574614,0,-0.08706743381259889,0.937974487205063,0.44099859467816466,classic,0,0,0,none,0,0,0,1.920870791640649,-0.08706743381259889,0.12318537941151741,0
sensor,1768475722763,2478.372190959774,0,-0.2504372000694275,0.8143454194068909,0.3917698860168457,-0.2504372000694275,0.8143454194068909,0.3917698860168457,0,0,0,10.0160201,9.9891479,2.5536284357261945,300,986.9,1.6829999685287476,,0,0.234,0.9319999999999999,0.20068610634648373,0,-0.06652449003069816,0.9501865303456015,0.2970940338368113,classic,0,0,0,none,0,0,0,1.8668904756419462,-0.06652449003069816,0.24871114820693427,0
sensor,1768475724753,2483.433301687875,0,-0.1604064553976059,0.8697159886360168,0.4209388792514801,-0.1604064553976059,0.8697159886360168,0.4209388792514801,0,0,0,10.0160468,9.9891105,2.553302401876254,302,987.9,1.6829999685287476,,0,0.35,0.7959999999999999,0.3054101221640489,0,-0.08477037734526735,0.932034750684669,0.33247490773733224,classic,0,0,0,none,0,0,0,1.9880832632115915,-0.08477037734526735,0.1326873690030598,0
sensor,1768475726730,2488.064581934653,0,-0.24055615067481995,0.7793640494346619,0.35333168506622314,-0.24055615067481995,0.7793640494346619,0.35333168506622314,0,0,0,10.0160734,9.9890779,2.5504910030036285,306,988.1,1.6660000085830688,,0,0,1.146,0,0,-0.09676811192212872,0.9208059994399025,0.35514339645991805,classic,0,0,0,none,0,0,0,2.195663972788129,-0.09676811192212872,0.20271660134757602,0
sensor,1768475728756,2493.1343590069555,0,-0.20078721642494202,0.8118980526924133,0.5601301193237305,-0.20078721642494202,0.8118980526924133,0.5601301193237305,0,0,0,10.0161001,9.9890404,2.548068609080655,308,987.7,1.6829999685287476,,0,1.091,0.03600000000000003,0.9680567879325643,0,-0.10371851421251181,0.9138523720384821,0.3734004125919282,classic,0,0,0,none,0,0,0,1.9133309274682633,-0.10371851421251181,0.23502335722996956,0
sensor,1768475730739,2498.4473057849837,0,-0.0088715311139822,0.8597278594970703,0.5472816824913025,-0.0088715311139822,0.8597278594970703,0.5472816824913025,0,0,0,10.0161284,9.9890013,2.550925571647377,310,987.8000000000001,1.6829999685287476,,0,0.582,0.584,0.49914236706689535,0,-0.1172520932147975,0.9045556375769445,0.3878235917185748,classic,0,0,0,none,0,0,0,1.180010379540229,-0.1172520932147975,0.19894105822989552,0
