Session Summary
key,value
session_id,fixture-session-android
user_id,
start_time,2026-01-15T10:58:23.993Z
end_time,2026-01-15T11:25:22.485Z
elapsed_seconds,1618
rower_type,OUTRIGGER
boat_type,OC1
visibility,PUBLIC
total_distance_m,4456
avg_speed_ms,2.8454661558109833
avg_split_s_500m,175.7181328545781
avg_spm,24
total_strokes,556
avg_heart_rate,
max_heart_rate,
avg_dps_m,8.014388489208633
best_split_s_500m,164.80815513129713
avg_power_w,65
max_speed_ms,3.9033363471577807

Device Info
key,value
device_model,fixture-mobile-android
device_os,android
device_os_version,14
app_version,7.0.2
app_build,1

Workout Logs
timestamp,latitude,longitude,speed,split_seconds,spm,stroke_count,heart_rate,accelx,accely,accelz
2026-01-15T11:09:00.692Z,10.0111568,9.9968810,2.608244168569469,191.69984391232535,19,226,,0,0,0
2026-01-15T11:09:06.591Z,10.0112118,9.9967914,2.6277608749129273,190.27606536556254,35,230,,0,0,0
2026-01-15T11:09:12.213Z,10.0113001,9.9966725,2.7063495066200542,184.75071263964253,35,233,,0,0,0
2026-01-15T11:09:18.487Z,10.0113901,9.9965454,2.7500437128183464,181.8152917604286,28,236,,0,0,0
2026-01-15T11:09:23.621Z,10.0114684,9.9964298,2.752556157385538,181.6493366205888,34,239,,0,0,0
2026-01-15T11:09:28.724Z,10.0115551,9.9963077,2.7690910478120783,180.56466593796594,31,241,,0,0,0
2026-01-15T11:09:34.698Z,10.0116334,9.9961985,2.7587727011024405,181.2400129232081,28,242,,0,0,0
2026-01-15T11:09:40.699Z,10.0117134,9.9960829,2.688875114251976,185.95136581458382,28,242,,0,0,0
2026-01-15T11:09:46.717Z,10.0117968,9.9959608,2.669675201281735,187.28870079773955,28,242,,0,0,0
2026-01-15T11:09:52.705Z,10.0118768,9.9958452,2.683613726357594,186.3159347745021,22,244,,0,0,0
2026-01-15T11:09:58.692Z,10.0119768,9.9957295,2.6414409329893265,189.29062306691392,15,245,,0,0,0
2026-01-15T11:10:04.726Z,10.0120584,9.9956139,2.608925788557221,191.64975952670093,15,245,,0,0,0
2026-01-15T11:10:10.716Z,10.0121501,9.9954934,2.6382400037319647,189.52028598335139,15,245,,0,0,0
2026-01-15T11:10:16.268Z,10.0122118,9.9954184,2.6678825871074774,187.414544559137,15,246,,0,0,0
2026-01-15T11:10:21.791Z,10.0122968,9.9953109,2.6844480448757397,186.25802833265283,22,248,,0,0,0
2026-01-15T11:10:28.706Z,10.0124418,9.9951660,2.70617535293542,184.76260211949835,22,248,,0,0,0
2026-01-15T11:10:34.723Z,10.0125418,9.9950520,2.7311608664413036,183.0723360691305,22,249,,0,0,0
2026-01-15T11:10:40.104Z,10.0126051,9.9949787,2.7405189349028407,182.44719773035484,18,251,,0,0,0
2026-01-15T11:10:45.291Z,10.0127118,9.9948680,2.738321624507149,182.59359876690579,16,252,,0,0,0
2026-01-15T11:10:50.710Z,10.0128201,9.9947653,2.7312633755831266,183.06546504078892,14,253,,0,0,0
2026-01-15T11:10:56.882Z,10.0129234,9.9946660,2.7242098831840167,183.53945600388445,14,254,,0,0,0
2026-01-15T11:11:02.694Z,10.0130134,9.9945519,2.713388782504311,184.27141853904442,14,254,,0,0,0
2026-01-15T11:11:08.718Z,10.0131051,9.9944429,2.687341956569583,186.0574530820985,14,255,,0,0,0
2026-01-15T11:11:14.719Z,10.0131784,9.9943142,2.6684221167521858,187.3766511156655,,256,,0,0,0
2026-01-15T11:11:20.702Z,10.0132468,9.9941855,2.6691669073460895,187.3243664994866,18,258,,0,0,0
2026-01-15T11:11:26.710Z,10.0133118,9.9940552,2.6683720609114734,187.38016610367595,18,260,,0,0,0
2026-01-15T11:11:32.707Z,10.0133684,9.9939167,2.682615165819476,186.38528789770027,19,262,,0,0,0
2026-01-15T11:11:38.660Z,10.0134134,9.9938304,2.683225520142468,186.34289076583175,20,265,,0,0,0
2026-01-15T11:11:44.728Z,10.0135084,9.9936627,2.688127603431525,186.00307491419895,28,268,,0,0,0
2026-01-15T11:11:50.713Z,10.0135868,9.9935470,2.684778432801098,186.2351074827196,23,269,,0,0,0
2026-01-15T11:11:55.717Z,10.0136401,9.9934656,2.6681988905688736,187.39232737384035,23,272,,0,0,0
2026-01-15T11:12:02.720Z,10.0137551,9.9933109,2.642296860109509,189.22930558956108,22,273,,0,0,0
2026-01-15T11:12:08.484Z,10.0138151,9.9932295,2.6573355952023205,188.15839478563552,18,275,,0,0,0
2026-01-15T11:12:13.905Z,10.0138851,9.9931008,2.6971119642963397,185.38347929892,15,276,,0,0,0
2026-01-15T11:12:19.361Z,10.0139601,9.9929770,2.6882320988466493,185.99584470943503,,277,,0,0,0
2026-01-15T11:12:24.711Z,10.0140401,9.9928549,2.675447137279707,186.88464931076194,,278,,0,0,0
2026-01-15T11:12:30.166Z,10.0140868,9.9927734,2.6839237952514,186.29441002931517,18,281,,0,0,0
2026-01-15T11:12:36.088Z,10.0141651,9.9926546,2.712165080391448,184.35455998417132,24,283,,0,0,0
2026-01-15T11:12:42.724Z,10.0142584,9.9924753,2.7440070512396098,182.21527520278207,21,284,,0,0,0
